title,link,summary,category
"Lil Baby Blazes Through 'In a Minute,‘ ’California Breeze' Medley at 2022 AMAs",https://www.rollingstone.com/music/music-news/lil-baby-in-a-minute-california-breeze-2022-amas-watch-1234631469/,Both songs appear on the rapper's latest albumIt's Only Me,Blazing Medley
Pink Honors Late Olivia Newton-John With ‘Hopelessly Devoted to You’ at 2022 AMAs,https://www.rollingstone.com/music/music-news/pink-olivia-newton-john-grease-hopelessly-devoted-to-you-2022-american-music-awards-1234632308/,"""To hear her sing... was to feel the power of art to transform the feelings we all have of love, of elation, and disappointment into something sublime,"" Melissa Etheridge says",'Grease' Classic
Watch Imagine Dragons Reunite With J.I.D to Perform ‘Enemy’ at 2022 AMAs,https://www.rollingstone.com/music/music-news/imagine-dragons-jid-perform-enemy-2022-amas-watch-1234633822/,"Las Vegas band was nominated for four awards at the AMAs, including Favorite Rock Album and Song",Imagine Greatness
Chris Brown Win Booed at 2022 AMAs,https://www.rollingstone.com/music/music-news/kelly-rowland-chris-brown-award-amas-boos-1234634128/,R&B legend Kelly Rowland accepted the award in Brown's honor and thanked him for his music.,Canceled?
Carrie Underwood Delivers Powerhouse ’Crazy Angels' at AMAs,https://www.rollingstone.com/music/music-news/carrie-underwood-crazy-angels-amas-2022-watch-1234633478/,Country singer was nominated for Best Country Album and Best Female-Country at the awards show,Blown Away
Dove Cameron Addresses Colorado LGBTQ Club Shooting During AMAs Acceptance Speech,https://www.rollingstone.com/music/music-news/dove-cameron-coloardo-lgbtq-shooting-2022-amas-1234633489/,"""On the heels of the tragedy at Club Q in Colorado Springs, I want to remind everyone how important queer visibility is,"" she says",'Queer Visibility'
Bebe Rexha Makes the AMAs 'Feel Good’ With Otherworldly Performance,https://www.rollingstone.com/music/music-news/bebe-rexha-david-guetta-im-good-amas-2022-watch-1234633660/,It has been 10 years since song collaborator David Guetta took home the award for Best Dance Artist,'I'm Good'
Pink Rollerskates Into 2022 AMAs With Dazzling ‘Never Gonna Not Dance Again’ Opener,https://www.rollingstone.com/music/music-news/pink-2022-amas-pink-never-gonna-not-dance-again-watch-1234632292/,Singer is also set to perform a tribute to Olivia Newton-John,Rollerskate Queen
2022 American Music Awards: See the Complete Winners List,https://www.rollingstone.com/music/music-news/american-music-awards-2022-complete-winners-list-1234634067/,"Taylor Swift swept the AMAs, which awarded trophies to fan favorites on Sunday night",Winners Circle
American Music Awards Live Stream: How to Watch the 2022 AMAs Online for Free,https://www.rollingstone.com/music/music-news/how-to-watch-amas-online-free-1259423/,"See who takes home an award at this year's show, which features performances by P!NK, Stevie Wonder, Charlie Puth, Lil Baby, Ari Lennox, and more",HOW TO WATCH
See BTS‘ Jung Kook Debut New Single ’Dreamers' at FIFA World Cup Opening Ceremony,https://www.rollingstone.com/music/music-news/see-jung-kook-dreamers-fifa-world-cup-opening-ceremony-1234633953/,RedOne-produced single also featured appearance by Qatari singer Fahad Al Kubaisi,GOAL!
Florence Welch Postpones Band's Tour After Breaking Her Foot Dancing Onstage,https://www.rollingstone.com/music/music-news/florence-welch-postpones-tour-breaks-foot-dancing-1234633806/,"""I’m in pain and as dancers know, dancing on an injury is not a good idea,"" singer says after U.K. trek pushed to 2023",Blood on the Dance Floor
Watch Wizkid Bring Celebratory 'Money & Love‘ to ’Fallon',https://www.rollingstone.com/music/music-news/wizkid-money-love-fallon-1234633801/,"Fresh off his sold-out Madison Square Garden show, Nigerian star gives fans one last performance before 2023 North American tour",Late-Night Jams
See Adele Finally Kick Off Her ‘Weekends With’ Las Vegas Residency,https://www.rollingstone.com/music/music-news/adele-weekends-with-las-vegas-residency-watch-1234633777/,"After a nearly year-long delay, singer launches her much-anticipated show at the Colosseum at Caesars Palace with 20-song setlist",'Bloody Massive'
Ticketmaster Apologizes to Taylor Swift and Fans Over ‘Terrible Experience’ With Eras Tour Tickets,https://www.rollingstone.com/music/music-news/ticketmaster-apology-taylor-swift-fans-1234633761/,Statement comes after singer blasted the company and a Justice Department investigation was revealed,Ticketmaster on Blast
Mariah Carey to Appear at Macy’s Thanksgiving Day Parade,https://www.rollingstone.com/music/music-news/mariah-carey-macys-thanksgiving-day-parade-1234633674/,"The pop star said it was a ""childhood dream"" come true to herald this year's parade in New York City",Thankful
Kari Lake Hit With Cease and Desist Over Tom Petty's ‘I Won't Back Down’,https://www.rollingstone.com/music/music-news/tom-petty-kari-lake-cease-and-desist-i-wont-back-down-1234633648/,"Petty's publisher called Lake's use of the song ""an insult to Tom's memory, his lyrics and music, and the tens of millions of fans who cherish his legacy""","Back Down, Kari"
Justice Department Opens Investigation Into Live Nation Over Monopoly Concerns,https://www.rollingstone.com/music/music-news/department-of-justice-investigating-live-nation-1234633271/,The DOJ's antitrust division had reportedly started looking into the concert giant's alleged monopoly as owner of Ticketmaster,SWIFT JUSTICE
Empire Shares Tracklist For Upcoming New Africa Compilation ‘Where We Come From',https://www.rollingstone.com/music/music-news/asake-bnxn-empire-album-1234632693/,The independent label's new project is out November 30th,Loaded
Taylor Swift Says Ticketmaster ‘Assured’ Her It Could Handle Tour Demand: ‘It Really Pisses Me Off’,https://www.rollingstone.com/music/music-news/taylor-swift-ticketmaster-assured-meet-demand-eras-tour-1234633194/,"""There are a multitude of reasons why people had such a hard time trying to get tickets and I’m trying to figure out how this situation can be improved moving forward""",Ticketgate
Maluma and Nicki Minaj Welcome the 2022 World Cup With Arab-Latin Anthem 'Tukoh Taka’,https://www.rollingstone.com/music/music-news/nicki-minaj-maluma-tukoh-taka-world-cup-anthem-1234633137/,"Lebanese singer Myriam Fares joins the two stars on the earworm, which they're set to perform Saturday ahead of the opening ceremony on Sunday",GOOOOOOOOOL
Chance the Rapper Ponders Meaning of Home and Lineage With King Promise in ‘Yah Know’ Video,https://www.rollingstone.com/music/music-news/chance-the-rapper-yah-know-music-video-1234633095/,The song will appear on rapper's forthcoming projectStar Line Gallery,On Display
Brian Eno Brings the Beat to Jean-Michel Jarre's New Song ‘Epica Extension',https://www.rollingstone.com/music/music-news/brian-eno-jean-michel-jarre-new-song-epica-extension-1234633055/,"Electronic music legends collide on reworking of ""Epica,"" the closer on Jarre's latest album,Oxymore",Epic Electronica
Travis Scott’s Astroworld Comeback Tour Moves Along With New Pharrell Song,https://www.rollingstone.com/music/music-news/pharrell-williams-travis-scott-down-in-atlanta-1234632979/,"""Down in Atlanta"" will appear on Pharrell's forthcoming albumPhriends",The Big Peach
See the Smile Perform ‘You Will Never Work in Television Again’ on Television,https://www.rollingstone.com/music/music-news/the-smile-perform-fallon-1234633007/,Radiohead offshoot makes U.S. late-night debut on Tonight Show as North American tour kicks off,Late-Night Jams
Man Accused of Arranging Young Dolph's Murder Pleads Not Guilty,https://www.rollingstone.com/music/music-news/man-accused-arranging-young-dolph-murder-pleads-not-guilty-1234632981/,"Hernandez Govan, the third person arrested in the case, is facing charges of first-degree murder and conspiracy to commit first-degree murder",Courts and Crime
"Noah Cyrus, PJ Harding Release ‘Snow in LA,’ a ‘Dark’ Christmas Song",https://www.rollingstone.com/music/music-news/noah-cyrus-pj-harding-release-snow-in-la-1234632902/,"The duo's latest collaboration delivers a somber message on climate change and ""the lies grown-ups tell""",Sorry Santa
Saweetie Dedicates ‘Don’t Say Nothin’ to Women ‘Upset With the Violation of Privacy’,https://www.rollingstone.com/music/music-news/saweetie-the-single-life-release-1234632763/,"The artist's song arrives withThe Single Life, a six-song project",Invasion of Privacy
"Watch: Rolling Stone Interviews Rauw Alejandro, Becky G, Tainy, and More on the Latin Grammys Red Carpet",https://www.rollingstone.com/music/music-news/latin-grammys-2022-red-carpet-1234632717/,Rolling Stone was live on the red carpet for the 2022 Latin Grammys in Las Vegas,Live on the Red Carpe
YSL Trial Will Call 300 Witnesses to Testify in January,https://www.rollingstone.com/music/music-news/ysl-trial-300-witnesses-testify-january-1234632765/,"Prosecutors attempted to delay Young Thug and Gunna’s trial until March, but a judge denied the motion",YSL Trial
"Ticketmaster Adds to the Chaos, Cancels General On-Sale for Taylor Swift's the Eras Tour",https://www.rollingstone.com/music/music-news/ticketmaster-cancels-general-on-sale-taylor-swift-the-eras-tour-1234632678/,"Any hope of scoring tickets dashed ""due to extraordinarily high demands on ticketing systems and insufficient remaining ticket inventory to meet that demand""",Bad Blood
Maren Morris Wants to 'Make DJ Gay Again’ After Candace Cameron Bure's Anti-LGBTQ Comments,https://www.rollingstone.com/music/music-news/maren-morris-addresses-candace-cameron-bure-homophobic-comments-1234632615/,The fan theories about Bure'sFull Housecharacter came in handy as Morris dragged the conservative actress,Cut. It. Out!
Young Dolph Lives On With New Posthumous Single ‘Get Away’,https://www.rollingstone.com/music/music-news/young-dolph-posthumous-song-get-away-1234632332/,The release arrives as part of #DolphDay remembrances for the late Memphis rapper,#DolphDay
R. Kelly's Manager Sentenced to 20 Months in Prison for Stalking Victim,https://www.rollingstone.com/music/music-news/r-kelly-manager-guilty-stalking-sexual-abuse-victim-1388635/,"Donnell Russell previously pleaded guilty to ""repeatedly and purposefully worked to silence ‘Jane Doe’ from revealing the emotional and physical trauma inflicted on her by R. Kelly and his associates""",Kelly Trial
"After Wrecking Weddings, Taylor Swift’s Tour Is Now Ruining Christmas",https://www.rollingstone.com/music/music-news/taylor-swift-tour-is-ruining-christmas-1234632284/,Parents of young fans panic as they realize tickets to the Eras Tour are a mighty expensive holiday gift — if you can find them at all,Silent Night
Live Nation’s Chairman Blames Taylor Swift's Fame for Its Own Ticketmaster Mess,https://www.rollingstone.com/music/music-news/live-nation-chairman-taylor-swift-ticketmaster-sales-demand-1234632312/,"""Reality is it's a function of the massive demand that Taylor Swift has,"" Greg Maffei told CNBC. ""The site was supposed to be opened up for 1.5 million verified Taylor Swift Fans. We had 14 million people hit the site.”",Don't Blame Me
Hear the Smiths' Johnny Marr and Andy Rourke Reunite for First New Song in 35 Years,https://www.rollingstone.com/music/music-news/the-smiths-johnny-marr-andy-rourke-new-song-blitz-vega-1234631760/,"Blitz Vega's ""Strong Forever,"" on which Marr is a guest, began as a charity song and anticipates the band's new album",These Charming Men
"Phoebe Bridgers, Master of Holiday Covers, Takes on the Handsome Family's 'So Much Wine’",https://www.rollingstone.com/music/music-news/phoebe-bridgers-so-much-wine-handsome-family-1234632087/,Proceeds will be donated to the Los Angeles LGBTQ Center,'Tis the Damn Season
Bob Dylan's ‘Time Out of Mind’ Focus of Latest Bootleg Series,https://www.rollingstone.com/music/music-news/bob-dylan-time-out-of-mind-fragments-bootleg-series-1234632265/,"Fragments, due out Jan. 27, features a freshly remixed version of the 1997 Album of the Year Grammy-winning classic as well as unreleased recordings, outtakes, live recordings and more from the era",Fragments
The Archive of the Folklorist Who Unplugged Bob Dylan at Newport Is Headed to the Smithsonian,https://www.rollingstone.com/music/music-news/archive-folklorist-mack-mccormick-smithsonian-1234632255/,"The storied collection of Robert “Mack” McCormick includes 590 reels of sound recordings, extensive interviews, research notes, photographs, and more",For Folk's Sake
Aerosmith Donate Vehicles to Red Cross to Assist Hurricane Relief,https://www.rollingstone.com/music/music-news/aerosmith-donate-vehicles-red-cross-hurricane-relief-1234632233/,"""These vehicles will be an important tool helping people in need for years to come,"" Sarasota resident Joe Perry says",Good Deed
Skittles Reminds Fans to Keep Their Candy to Themselves After Harry Styles Injured by Flying Skittle,https://www.rollingstone.com/music/music-news/skittles-responds-harry-styles-injured-1234632207/,"During a recent show in Los Angeles, the singer was pelted in the eye with Skittles",Taste Don’t Toss
Bruce Springsteen Closes Out ‘Fallon‘ Residency With Soulful ‘Nightshift’,https://www.rollingstone.com/music/music-news/bruce-springsteen-nightshift-fallon-1234632209/,The Boss will return toThe Tonight Showon Nov. 24 for a special Thanksgiving episode,Late-Night Jams
Lea Michele Conjures Fanny Brice's Big Dreams on ‘Funny Girl’ Classic ‘I’m the Greatest Star',https://www.rollingstone.com/music/music-news/lea-michele-funny-girl-im-the-greatest-star-1234632017/,Song will appear on the forthcoming original cast recording of the recent Broadway revival,Pip and Pizzazz
Amy Klobuchar Demands Live Nation Address Tickmaster Antitrust Concerns in Letter to CEO,https://www.rollingstone.com/music/music-news/amy-klobuchar-live-nation-ticketmaster-letter-1234632155/,"""I write to express serious concerns about the state of competition in the ticketing industry and its harmful impact on consumers,"" senator writes",LIVE MU$IC
"Matthew McConaughey Calls on Austin to ‘Reveal, Revive and Testify' in New Music Video",https://www.rollingstone.com/music/music-news/matthew-mcconaughey-new-music-video-texas-university-longhorns-1234632149/,"The actor, a Longhorns alum, delivered a new music video celebrating the university's basketball team",Bless the Mood
"Kendrick Lamar's Phone Is Off the Hook, But He's Not, in New ‘Rich Spirit’ Video",https://www.rollingstone.com/music/music-news/kendrick-lamar-rich-spirit-music-video-1234631892/,Rapper dropped the latestMr. Morale and the Big Steppersvisual after picking up eight Grammy nominations,Call Waiting
"‘Jesus, Bob’: How Some Musicians Feel About Being Dissed by Dylan in ‘Philosophy of Modern Song’",https://www.rollingstone.com/music/music-news/bob-dylan-philosophy-of-modern-song-book-backlash-1234630949/,"Dylan slights, directly or indirectly, Joe Satriani, Talking Heads, and Elvis Costello in his new book about songwriting",My Ack! Pages
SZA Confirms the Title of Her New Album: ‘S.O.S.’,https://www.rollingstone.com/music/music-news/sza-new-album-title-s-o-s-1234631784/,Singer says much-anticipated follow-up toCtrlstill on course for December release,Save Our Souls
See Bruce Springsteen Deliver Rousing ‘Turn Back the Hands of Time’ on ‘Fallon’,https://www.rollingstone.com/music/music-news/bruce-springsteen-turn-back-the-hands-of-time-fallon-1234631741/,The Boss whips out Tyrone Davis classic for Night Two of hisTonight Showtakeover,Late-Night Jams
Spotify’s RADAR Artists Are Bringing the Best Vibes to Close Out the Year,https://www.rollingstone.com/music/music-news/spotifys-radar-artists-close-out-the-year-strong-1234605855/,"Regardless of where you are in the world right now — whether you’re summering in Sydney or getting bundled up in Brooklyn — you can feel the anticipation for the new year building. These waning months inherently evoke a mix of both contemplation and celebration, for things left undone and for the possibility of things […]",Partner Content
Blueface Arrested for Attempted Murder in Las Vegas,https://www.rollingstone.com/music/music-news/blueface-arrested-attempted-murder-las-vegas-1234631565/,The 25-year-old rapper was arrested outside a Las Vegas business on Tuesday afternoon,Arrest
There's Only One ‘Queen of Christmas’ and It's Not Mariah Carey,https://www.rollingstone.com/music/music-news/queen-of-christmas-mariah-carey-trademark-denied-1234631509/,"Pop artist's application to trademark ""Queen of Christmas"" was denied after her company did not respond to another singer’s opposition",Not So Merry
Taylor Swift Ready to ‘Scream for 10 Minutes’ After Song of the Year Grammy Nod for ‘All Too Well’,https://www.rollingstone.com/music/music-news/taylor-swift-song-of-the-year-nomination-all-too-well-1234631487/,"Swift called the nomination for the 10-minute version of the song she's most proud of, in a category that honors songwriting, ""momentous and surreal""",Grammys (Taylor's Version)
PinkPantheress Joins Forces With Kaytranada on Clingy-Girlfriend Anthem ‘Do You Miss Me?’,https://www.rollingstone.com/music/music-news/pinkpantheress-kaytranada-do-you-miss-me-listen-1234631328/,"The pair previously teased the long-awaited collaboration in theirRolling StoneMusicians on Musicians interview. ""I’m really excited for people to hear what we have,” the singer said",Sharing Is Caring
‘Thierry Mugler: Couturissime’ Is a Distillation of Music's Greatest Designer,https://www.rollingstone.com/music/music-news/thierry-mugler-couturissime-brooklyn-museum-1234631171/,"Marking its debut in the US at the Brooklyn Museum, the retrospective encapsulates the great works of Mugler, from his recent work with Lady Gaga to his early work with Madonna",Long Live a Titan
Kelela Announces Her Second Album ‘Raven’: It's ‘My First Breath Taken in the Dark’,https://www.rollingstone.com/music/music-news/kelela-announces-second-album-raven-1234631352/,"The announcement comes with a new single, “On the Run”","So Close, Yet So Far"
Grammys 2023: Where's Rosalía's Album of the Year Nomination?,https://www.rollingstone.com/music/music-news/grammy-snubs-2023-blackpink-rosalia-1234626648/,"Blackpink are completely shut out, Latin music producers get overlooked, and other major snubs",Snubbed
"Beyoncé, Kendrick Lamar, and Adele Top 2023 Grammy Nominees",https://www.rollingstone.com/music/music-news/grammy-nominations-2023-beyonce-kendrick-lamar-adele-1234631021/,"Bad Bunny makes history with Album of the Year nod, and Taylor Swift secures Song of the Year look for ""All Too Well (10 Minute Version)""",Grammys
"WizKid Will Bring ‘More Love, Less Ego’ on 2023 North American Tour",https://www.rollingstone.com/music/music-news/wizkid-more-love-less-ego-2023-north-american-tour-1234630975/,Tour arrives in support of the Nigerian star’s recently released fifth studio album of the same name,Tour Time
"Bruce Springsteen Invites Taylor Swift to E Street, Performs ‘Do I Love You (Indeed I Do)’ on ‘Fallon’",https://www.rollingstone.com/music/music-news/bruce-springsteen-invites-taylor-swift-e-street-tonight-show-1234630893/,"The musician said his daughter will make sure he attends at least one show on the ""Eras Tour,"" and welcomed Swift to swing by one of his gigs any time",Because The Tonight Show
Syd and Kathleen Hanna on Why ‘Being Ourselves Is an Act of Rebellion’,https://www.rollingstone.com/music/music-news/syd-kathleen-hanna-musicians-on-musicians-podcast-1234629706/,Listen to the Internet star and Bikini Kill/Le Tigre leader in conversation for our Musicians on Musicians podcast,Musicians on Musicians
"Roberta Flack Reveals ALS Diagnosis, Says She Can No Longer Sing",https://www.rollingstone.com/music/music-news/roberta-flack-als-lou-gehrigs-disease-1234630672/,"""It will take a lot more than ALS to silence this icon,"" Flack's rep said",Music News
"Jean Deaux Sees Art Everywhere, Especially in the Music that Makes Up Her Life in 10 Songs",https://www.rollingstone.com/music/music-news/jean-deaux-sees-art-everywhere-especially-in-the-music-that-makes-up-her-life-in-10-song-1234630675/,"When Jean Deaux says she’s always creating, she means always. The  rapper/singer/songwriter from Chicago has made it a goal to put out music every year after releasing her debut EP, Krash, in 2018. Jean Deaux has been like this her entire life in fact. As a kindergartener, she remembers trying to write chapter books. “It’s […]",Partner Content
Nick Carter Raising Money for Children's Mental Health Following Brother Aaron Carter's Death,https://www.rollingstone.com/music/music-news/aaron-carter-mental-health-charity-nick-carter-1234630580/,"Nick and Angel Carter, who had a complicated relationship with Aaron, are raising money for the organization On Our Sleeves in the wake of their brother's death",Fundraiser
How to Watch Wizkid's Livestream London Concert on Apple Music Live,https://www.rollingstone.com/music/music-news/how-to-watch-wizkid-livestream-concert-apple-music-live-1234630491/,"On the heels of releasing his fifth albumMore Love, Less Ego, the Grammy-winning superstar's Roundhouse performance airs live on Nov. 14","'More Love, Less Ego'"
BTS Bring the Fire and Bandanas in New ‘Run BTS’ Dance Practice Video,https://www.rollingstone.com/music/music-news/bts-run-bts-choreography-dance-practice-video-1234630508/,The Bangtan Boys dropped a behind-the-scenes clip of them working on the choreography for theirProofsingle,Choreography Kings
"Foreigner Are Finally Ready to Feel It for the Last Time, Announce Farewell Tour",https://www.rollingstone.com/music/music-news/foreigner-farewell-tour-2023-1234630468/,"Arena rock heroes will launch a first North American leg next summer, with plans to keep touring through 2024",Long Goodbye
"Elton John, Paul McCartney Talk ‘Sacred’ Abbey Road Studios in Documentary Trailer",https://www.rollingstone.com/music/music-news/abbey-road-studios-documentary-mary-mccartney-exclusive-1234629731/,"""It felt natural to explore the wealth of stories, and unearth so many unheard gems that I had not known about,"" director Mary McCartney tellsRolling Stoneabout the new Disney+ film",Exclusive
Lizzo Has Even More ‘Special’ Live Plans for 2023,https://www.rollingstone.com/music/music-news/lizzo-2023-tour-dates-special-1234630436/,The pop star has announced a second round of North American concerts in support of her latest album,Lizzo Live
Pink Schedules Summer Carnival Stadium Tour for 2023,https://www.rollingstone.com/music/music-news/pink-summer-carnival-stadium-tour-2023-1234630326/,"The singer will be joined by Grouplove and KidCutUp, with Brandi Carlile, Pat Benatar, and Neil Giraldo making appearances on select dates",Touring Carnival
The Neighbourhood Boot Drummer Brandon Fried After Accusation He Groped Marías Singer María Zardoya,https://www.rollingstone.com/music/music-news/the-neighbourhood-fire-drummer-marias-singer-groping-accusation-1234630349/,"""It was one of the most uncomfortable things I’ve ever experienced,"" Zardoya said. ""I felt an invasion of my space, privacy and body""",Kicked Out
Taylor Swift Wins Big at 2022 MTV Europe Music Awards,https://www.rollingstone.com/music/music-news/taylor-swift-2022-mtv-europe-music-awards-1234630248/,"Singer nabbed trophies for Best Artist, Best Video, Best Pop, and Best Longform Video",Midnights Sweep
"Dua Lipa Denies World Cup Involvement, Urges Qatar to Fulfill Its ‘Human Rights Pledges’",https://www.rollingstone.com/music/music-news/dua-lipa-denies-world-cup-performance-rumors-qatar-human-rights-abuses-1234630227/,"“I look forward to visiting Qatar when it has fulfilled all the human rights pledges it made when it won the right to host the World Cup,” pop star says",IDGAFIFA
Black Star Make Incendiary ‘SNL’ Debut With Madlib,https://www.rollingstone.com/music/music-news/snl-black-star-madlib-1234630071/,"Talib Kweli and Yasiin Bey performed ""So Be It"" and ""The Main Thing Is To Keep The Main Thing The Main Thing""",Sharper than a straight razor shave
BTS’ Jung Kook to Perform at 2022 FIFA World Cup Opening Ceremony,https://www.rollingstone.com/music/music-news/bts-jung-kook-2022-fifa-world-cup-opening-ceremony-1234630048/,Singer will also participate in the World Cup Qatar 2022 soundtrack,Goal!
"Keith Levene, Founding Member of the Clash and Public Image Ltd, Dead at 65",https://www.rollingstone.com/music/music-news/keith-levene-the-clash-public-image-ltd-guitarist-dead-obit-1234630011/,Inventive guitarist left the Clash before their first album dropped and formed PiL with John Lydon and Jah Wobble,Obituary
Quavo Remembers ‘Our Angel’ Takeoff in Heartfelt Tribute,https://www.rollingstone.com/music/music-news/quavo-takeoff-tribute-1234623045/,Late Migos rapper's uncle and bandmate shares his remarks from the public memorial honoring his late nephew,Family Remembrance
Watch The Roots Honor Veterans By Making Up Impromptu Songs About Audience War Heroes,https://www.rollingstone.com/music/music-news/watch-the-roots-honor-veterans-made-up-songs-1234629931/,The band created original tunes for three Army veterans during Friday night's show,FREESTYLIN’ WITH THE ROOTS
Cardi B Says She Has ‘Struggled to Grasp’ Takeoff's Death in Emotional Tribute: ‘I Am Heartbroken’,https://www.rollingstone.com/music/music-news/cardi-b-takeoff-emotional-tribute-1234629912/,The rapper's remembrance came hours after she attended Takeoff's funeral in Atlanta,Remembering Takeoff
Joni Mitchell Reveals New Live Album Plans in Rare Interview With Elton John,https://www.rollingstone.com/music/music-news/joni-mitchell-rare-interview-with-elton-john-1234629588/,"""One day I want you to sit in this room, like we're doing now, but with some recording equipment,"" John told Mitchell. ""I want you to make an album""",Joni's Back
Hilary Duff and Aaron Carter’s Management Slam ‘Obscenely Disrespectful' Posthumous Book,https://www.rollingstone.com/music/music-news/hilary-duff-aaron-carter-management-slam-autobiography-1234629640/,"“This is a time for mourning and reflection not heartless money grabs and attention seeking,"" said his management in a statement",Greedy or Grieving?
Joe Jonas and Khalid Honor War Veterans With Touching ‘Not Alone’ Video,https://www.rollingstone.com/music/music-news/joe-jonas-and-khalid-not-alone-video-1234629499/,"The piano-backed track is featured in the soundtrack forDevotion, which stars Jonathan Majors and Glen Powell",Veterans Day
Raveena Reveals She Was Sexually Assaulted on Tour: It's ‘Devastating and Heartbreaking’,https://www.rollingstone.com/music/music-news/raveena-reveals-sexual-assault-on-tour-1234629539/,"""I don’t wanna give that person the power to fuck with this beautiful moment for my career,"" the singer wrote",Staying Strong
Kygo Is Feeling the ‘Thrill of the Chase’ With Surprise Album Release,https://www.rollingstone.com/music/music-news/kygo-drops-fourth-studio-album-thrill-of-the-chase-1234629382/,The Norwegian DJ and pop hitmaker released the record on Friday with no warning,Gift That Keeps Giving
How to Watch Steve Lacy's ‘Give You the World’ Tour Livestream Concert Online,https://www.rollingstone.com/music/music-news/how-to-watch-steve-lacy-livestream-concert-online-free-1234628244/,TheGemini Rightsartist will play a live set that fans can watch on Prime Video and on Amazon Music's Twitch channel on Nov. 11,Streaming Guide
Kim Petras Imagines ‘If Jesus Was a Rockstar’ on New Single,https://www.rollingstone.com/music/music-news/kim-petras-drops-if-jesus-was-a-rockstar-1234629380/,"“It’s the first time that it’s not an escapist song, and it’s about how I feel as a human in the world right now,"" the pop star said",An 'Unholy' Christ
Sabrina Carpenter Becomes the ‘Dipshit’ Boy She Likes in Silly ‘Nonsense’ Video,https://www.rollingstone.com/music/music-news/sabrina-carpenter-nonsense-video-1234629311/,"""The song is just too fun for the video not to be a riot,"" she tellsRolling Stone",Pop Quiz
Rihanna Soundtracks ‘Black Panther: Wakanda Forever’ Closing Credits With New Ballad ‘Born Again’,https://www.rollingstone.com/music/music-news/rihanna-born-again-black-panther-wakanda-forever-soundtrack-1234629242/,"The single, written by The-Dream, follows up the singer's grand return on ""Lift Me Up""",Stripped Back
Phoebe Bridgers Wins Dismissal of ‘Frivolous’ $3.8 Million Defamation Lawsuit,https://www.rollingstone.com/music/music-news/phoebe-bridgers-wins-dismissal-studio-owner-defamation-lawsuit-1234628465/,"A Los Angeles judge tossed the lawsuit, but lawyers for her accuser say ""an appeal is currently being filed""",'Without Merit'
3LAU Made Millions Off His Music NFTs. Now a Collaborator Claims She's Owed a Cut,https://www.rollingstone.com/music/music-news/3lau-sued-not-compensating-collaborator-11-million-nft-sale-1234628658/,"Luna Aura, who appeared on 3LAU's single ""Walk Away,"" says she wasn't compensated when NFTs of that song were part of the DJ/producer's $11 million NFT sale",LAUSUIT
