title,link,summary,category
Doja Cat Shares Melodic Teaser for New Single 'Masc',https://www.rollingstone.com/music/music-news/doja-cat-masc-single-teaser-1234996774/,"The record, out April 5, will mark the rapper and singer's first release since her recent albumScarletarrived last year",Back Again
Lil Nas X 'Might Get in Trouble' for Dropping His New Song on SoundCloud,https://www.rollingstone.com/music/music-news/lil-nas-x-light-again-listen-1234996805/,"""Sorry Columbia!"" the singer wrote as he released ""Light Again""",Good Friday
Ben Gibbard Sings the National Anthem at Seattle Mariners Home Opener,https://www.rollingstone.com/music/music-news/ben-gibbard-sings-national-anthem-seattle-mariners-home-opener-1234996732/,"""If they can make it through April without shitting the bed... then maybe [they'll] squeak in the playoffs,"" he predicted for his team",Batter Up
DJ Premier and Snoop Dogg Spread Some California Love on New Song 'Can U Dig That?',https://www.rollingstone.com/music/music-news/dj-premier-snoop-dogg-new-song-can-u-dig-that-1234996671/,"The collaboration was released on Preemo's new independent label, TTT",Golden State Vibes
See Jerry Seinfeld Honor Billy Joel at 100th MSG Residency Show,https://www.rollingstone.com/music/music-news/jerry-seinfeld-honor-billy-joel-100th-msg-residency-show-1234996622/,"""His music is our best friend for our whole life,"" comedian said. ""I don’t even think he can understand how much his music means to us being from where we are.”",'a genius of music'
Miley Cyrus Celebrates Beyoncé After 'Cowboy Carter' Collab: 'You’re My Everything and More',https://www.rollingstone.com/music/music-news/miley-cyrus-beyonce-cowboy-carter-ii-most-wanted-1234996593/,"The two musicians came together for the partners-in-crime anthem, ""II Most Wanted""",Bey x Miley
G Herbo Wants to Change the 'Subject' From His Legal Woes on New Song,https://www.rollingstone.com/music/music-news/g-herbo-new-song-subject-1234996568/,"Chicago rapper drops first solo single of 2024, and first since he avoided prison after pleading guilty in stolen credit card scheme",new music
"How Beyoncé Shaped 'Cowboy Carter' Around the Pandemic, 'Renaissance,' and Martin Scorsese",https://www.rollingstone.com/music/music-news/beyonce-cowboy-carter-pandemic-release-additional-collaborators-1234996492/,Beyoncé has detailed her creative approach to making her first county album,Trust the Process
Dolly Parton Predicted Beyoncé Would Cover 'Jolene' Two Years Ago: 'Wouldn't That Be Killer?',https://www.rollingstone.com/music/music-news/dolly-parton-predicted-beyonce-jolene-1234996490/,"In a recently resurfacedDaily Showclip, the country songwriter said it would be ""a marvelous day in my life"" if Beyoncé would record her hit song",Manifesting
"Call It 'Editorial Rap!' Doechii, JT Drop Collab 'Alter Ego'",https://www.rollingstone.com/music/music-news/doechii-jt-alter-ego-video-1234996213/,Top Dawg Entertainment rap star released her first single of 2024 on Friday,🐊🐊🐊
'American Idol' Platinum Ticket Winners Are 'California Dreamin' Ahead of 'Hollywood Week',https://www.rollingstone.com/music/music-news/american-idol-platinum-ticket-winners-cover-california-dreamin-1234996419/,"Abi Carter, Julia Gagnon, and Odell Bunton Jr. belt the Mamas and the Papas classic as their fellow contestants step into the 'Idol Arena'",Hollywood Week
"Olly Alexander, 'Eurovision' Performers Issue Statement Amid Calls to Boycott Over Israel's Participation",https://www.rollingstone.com/music/music-news/olly-alexander-eurovision-performers-statement-boycott-israel-1234996421/,"""We feel that it is our duty to create and uphold this space, with a strong hope that it will inspire greater compassion and empathy""",'unifying power of music'
Beyoncé's Country Album 'Cowboy Carter' Also Showcases Her Opera Skills,https://www.rollingstone.com/music/music-news/beyonce-daughter-italian-aria-cowboy-carter-1234996393/,"The singer sings famous 18th century Italian aria “Caro Mio Ben” on ""Daughter""",High Notes
"Beyoncé, Post Malone Celebrate Cowboy Couture on 'Levii's Jeans'",https://www.rollingstone.com/music/music-news/beyonce-post-malone-leviis-jeans-cowboy-carter-1234996387/,The fellow Texans duet on theCowboy Carteralbum cut,Button Up
Kings of Leon Unveil Moody Single 'Split Screen',https://www.rollingstone.com/music/music-news/kings-of-leon-split-screen-single-1234996383/,"The song will appear on the band's forthcoming LP,Can We Please Have Fun",Going Deep
Beyoncé Boosts Rising Black Country Singers on 'Cowboy Carter' Song 'Blackbird',https://www.rollingstone.com/music/music-news/beyonce-tanner-adell-brittney-spencer-blackbiird-cowboy-carter-1234996375/,"The track features Tanner Adell, Brittney Spencer, Tiera Kennedy, and Reyna Roberts",Dead of Night
Beyoncé's Daughter Rumi Appears on 'Cowboy Carter' Ballad 'Protector',https://www.rollingstone.com/music/music-news/beyonce-tribute-kids-protector-cowboy-carter-1234996369/,The track pays tribute to the singer's three children,Next Gen
"BTS' J-Hope, Jungkook Bring Love and Trust to 'I Wonder'",https://www.rollingstone.com/music/music-news/j-hope-jungkook-i-wonder-1234996107/,"Track appears on J-Hope's new album,Hope on the Street, Vol. 1",Wonderbar
Giddyap: Beyoncé’s Country Opus ‘Cowboy Carter’ Is Here,https://www.rollingstone.com/music/music-news/beyonce-cowboy-carter-album-release-1234995336/,The album Beyoncé has said was five years in the making has arrived,Take It to the Floor
Lady Gaga Says She's 'Writing Some of My Best Music' as She Celebrates Her Birthday,https://www.rollingstone.com/music/music-news/lady-gaga-writing-best-music-celebrates-birthday-1234996267/,"""I can’t remember a time I was so happy on my bday,"" Gaga wrote",38 Candles for the Queen
Kelly Clarkson Channels Melancholic Barbie With 'What Was I Made For?' Cover,https://www.rollingstone.com/music/music-news/kelly-clarkson-what-was-i-made-for-billie-eilish-cover-1234996255/,"Clarkson previously included a cover of Billie Eilish's ""Happier Than Ever"" on her 2022KellyokeEP",KC Barbie
"St. Vincent Drops New Track 'Flea,' Announces 'All Born Screaming' Tour",https://www.rollingstone.com/music/music-news/st-vincent-flea-all-born-screaming-tour-1234996039/,"Yves Tumor, Eartheater, Dorian Electra, and more will join the musician on the road",🦟🦟🦟
Travis Scott Says He Should Be Dismissed From Astroworld Lawsuits,https://www.rollingstone.com/music/music-news/travis-scott-dismissal-motion-astroworld-festival-1234995916/,"""Performers are not expected to render special protection to the audience,"" the rapper's attorneys wrote in the filing Monday",Astroworld
Kate Hudson's Song 'Live Forever' Is a 'Love Letter' to Parents,https://www.rollingstone.com/music/music-news/kate-hudson-drops-live-forever-watch-1234995990/,"""Our babies leave us eventually and we have to watch them go take on the world,"" Hudson said of her son Ryder, 20",Always Be My Baby
Calvin Harris Defends His Ultra Music Festival 2024 Set: 'Whatever I Do Is Gonna Piss You Off',https://www.rollingstone.com/music/music-news/calvin-harris-crticism-instagram-1234995913/,"The DJ and producer did not appreciate a user who found his festival appearance ""underwhelming""",Ne Plus Ultra
"Beyoncé’s 'Cowboy Carter' Features a Beatles Cover, Miley Cyrus, and Post Malone",https://www.rollingstone.com/music/music-news/beyonces-cowboy-carter-miley-cyrus-post-malone-beatles-blackbird-1234995871/,"Singer takes on Paul McCartney-penned ""Blackbird""",it's (almost) here
Lorde Covers 'Take Me to the River' and Pens Loving Tribute to Talking Heads,https://www.rollingstone.com/music/music-news/lorde-take-me-to-the-river-talking-heads-tribute-1234995816/,"""I am truly changed as I know you were too by that group of people on the Pantages stage moving together with warmth, strangeness and pure cool,"" singer writes ofStop Making Sense",'a great honor'
Olivia Rodrigo Recreates Nicole Kidman's AMC Theaters Ad at Montreal Show,https://www.rollingstone.com/music/music-news/olivia-rodrigo-nicole-kidman-amc-theaters-ad-1234995753/,"Somehow, heartbreak feels good in a place like this",For Magic
"Sony Gets $800,000 in Damages Over TikTok Rapper's Infringement",https://www.rollingstone.com/music/music-news/sony-wins-lawsuit-tiktok-trefuego-90mh-infringement-1234995433/,"TikTok rapper Trefuego and his 2019 song ""90mh"" infringed on the 1986 Toshifumi Hinata song ""Reflections,"" a federal judge ruled",Courts and Crime
Latin Grammys Finally Add Contemporary Mexican Music Album Category,https://www.rollingstone.com/music/music-news/latin-grammys-add-contemporary-mexican-music-album-category-1234995550/,"Peso Pluma, Junior H, and others now will have a great chance of taking home awards",Making Changes
Mick Jagger Dances Like There's Nobody Watching to 'Moves Like Jagger' at a Bar,https://www.rollingstone.com/music/music-news/mick-jagger-moves-like-jagger-dance-1234995473/,See the Rolling Stones frontman eat up the irony of the moment in an Instagram Reel,He's Got the Moves
'Sesame Street' Enters Its Stick Era With a Visit From Noah Kahan,https://www.rollingstone.com/music/music-news/noah-kahan-sesame-street-stick-1234995427/,"See the ""Stick Season"" singer meet his biggest fan in a clip from a recent episode",Stick 'em Up
"Fred Durst Will Talk About Aliens, Billy Corgan Will Talk About... Something On New Podcasts",https://www.rollingstone.com/music/music-news/billy-corgan-fred-durst-host-shows-bill-maher-podcast-network-1234995328/,The two musicians have signed up to host their own shows on a new podcast network helmed by Bill Maher,On the Mic
Skid Row Finally Find the Right Frontperson: Lzzy Hale,https://www.rollingstone.com/music/music-news/lzzy-hale-skid-row-tour-dates-1234995243/,The Halestorm frontwoman will lead the band for four shows only,Park Avenue Leads to...
"Beyoncé Reveals 'Cowboy Carter' Track List, Teases Willie Nelson, Dolly Parton Guest Spots",https://www.rollingstone.com/music/music-news/beyonce-cowboy-carter-track-list-willie-nelson-dolly-parton-1234995239/,"Singer will also take on Parton's classic ""Jolene"" on new album out Friday",act ii
The Hold Steady Have a Book for Boys and Girls in America (and Everywhere),https://www.rollingstone.com/music/music-news/hold-steady-stay-positive-childrens-book-1234995147/,"The group has collectively written a kids' book,Stay Positive, due out this fall",Child's Play
Camila Cabello Drops Long-Teased Single 'I Luv It' Featuring Playboi Carti,https://www.rollingstone.com/music/music-news/camila-cabello-drops-i-luv-it-playboi-carti-1234994783/,"New track includes a sample and interpolation of Gucci Mane's 2009 song ""Lemonade""",oh my gawd
James Dolan Seeks to Dismiss 'Completely Manufactured' Sexual Assault Lawsuit,https://www.rollingstone.com/music/music-news/james-dolan-seeks-dismissal-sexual-assault-lawsuit-1234995178/,"Madison Square Garden CEO's lawyers file motion stating it's ""an unfortunate truth that some men, by virtue of their status, have become targets for opportunists looking for a quick payday""",Crimes and Court
Brazilian DJ Mochakk on Making His Sets a 'Rollercoaster',https://www.rollingstone.com/music/music-news/mochakk-on-making-sets-a-rollercoaster-green-room-1234994921/,"""[It's] having to deal with the tug of war of traveling and playing music for different people and doing it sustainably,"" he says",Green Room
The Lone Bellow Pay Tribute to Nashville Covenant School Victims in 'Victory Garden',https://www.rollingstone.com/music/music-news/the-lone-bellow-nashville-covenant-school-tribute-song-1234995081/,"To commemorate the one-year anniversary of the shooting in which six people were killed, the band penned a moving remembrance celebrating the resilience of the city's community",Honoring Lost Lives
"This Summer, Celebrate the 50th Anniversary of the Grateful Dead's 'From the Mars Hotel'",https://www.rollingstone.com/music/music-news/grateful-dead-from-the-mars-hotel-50th-anniversary-reissue-1234994535/,"Reissue of 1974 album, produced by archivist David Lemieux, contains demos and previously unreleased University of Nevada-Reno show",Ship of Fools
See Big Sean Squeeze Himself and 12 Musicians Behind NPR's Proudly Tiny Desk,https://www.rollingstone.com/music/music-news/big-sean-tiny-desk-concert-1234995063/,The artist even performed one of the longest set lists in Tiny Desk history,"Big Sean, Tiny Desk"
Twenty One Pilots Dream of Fresh Starts on New Song 'Next Semester',https://www.rollingstone.com/music/music-news/twenty-one-pilots-new-song-next-semester-clancy-1234995036/,"Track marks the second offering from the duo's upcoming album,Clancy",Begin Again
"See Amy Winehouse, Lady Gaga's Letters to Tony Bennett",https://www.rollingstone.com/music/music-news/tony-bennett-amy-winehouse-lady-gaga-auction-1234993816/,"A Stevie Wonder harmonica, a letter from Martin Scorsese and Beatles autographs are among the items being offered up at an auction from the late crooner's archives",TONY REWARDS
SZA Will Release 'Leaks and Outtakes' from 'SOS' as Deluxe LP to Focus on Next Project,https://www.rollingstone.com/music/music-news/sza-sos-leaks-and-outtakes-lana-1234995012/,"The musician confirmed that her forthcoming album,Lana, will feature ""music no one’s ever heard before""",Seal It Up
Waxahatchee Taps MJ Lenderman for Vibrant 'Right Back to It' Performance on 'Colbert',https://www.rollingstone.com/music/music-news/waxahatchee-mj-lenderman-right-back-to-it-colbert-1234995005/,"The song appears on the musician's recently-released LP,Tigers Blood",Folk Feeling
Watch Pete Townshend Join 'The Who's Tommy' Broadway Cast for Musical Medley,https://www.rollingstone.com/music/music-news/pete-townshend-the-whos-tommy-broadway-cast-fallon-1234994994/,"The musician performed ""Pinball Wizard,"" ""See Me, Feel Me,"" and ""Listening To You"" onThe Tonight Show",Late-Night TV
"Shakira Returns Undefeated With Free Times Square Concert Drawing Crowd of 40,000 People",https://www.rollingstone.com/music/music-news/shakira-free-concert-times-square-new-york-1234994980/,"The star threw a surprise ""pop up"" show in New York to mark her first album in seven years,Las Mujeres Ya No Llora",Take Over
Ani DiFranco Contemplates 'Global Landscape' in New 'Unprecedented Sh!t' Album,https://www.rollingstone.com/music/music-news/ani-difranco-unprecedented-shit-album-track-list-1234994885/,"Due May 17, the upcoming LP includes tracks “The Thing at Hand” and “New Bible""",🌎💩
Sean Combs’ Attorney: Home Raids Were 'Excessive Show of Force',https://www.rollingstone.com/music/music-news/sean-combs-attorney-home-raids-excessive-show-of-force-1234994738/,"An attorney for the music mogul claims that he was never detained and was fully cooperative with officials, stressing his client's innocence",'Unprecedented Ambush'
"Jhené Aiko Announces Magic Hour Tour With 'Co-Stars' Coi Leray, Umi, and More",https://www.rollingstone.com/music/music-news/jhene-aiko-magic-hour-tour-1234994826/,"Aiko brings back herChilombotour, this time including Kiana Ledé and Tink as openers, which had been canceled due to the pandemic",'Try This Again'
Where's Sean Combs? Everything We Know — and Don't — About Federal Raids,https://www.rollingstone.com/music/music-news/diddy-homes-raided-what-we-know-questions-1234994437/,Federal investigators’ raids on mogul's Miami and Los Angeles homes brings up many more questions  and if any criminal charges are looming,WHAT NOW?
"Drummers Chad Smith, Lars Ulrich to Test Fate With 'Spinal Tap' Sequel Cameos",https://www.rollingstone.com/music/music-news/lars-ulrich-chad-smith-fran-drescher-spinal-tap-sequel-cast-1234994787/,Fran Drescher also set to reprise her role as publicist Bobbi Flekman,Goes to 11
Taylor Swift's Dad Will Not Face Charges After Alleged Altercation With Australian Photographer,https://www.rollingstone.com/music/music-news/taylor-swifts-dad-not-facing-charges-alleged-altercation-australian-photographer-1234994710/,"Australian police issued a statement confirming that there would be ""no further police action"" taken",Case Closed
'I Want to Be the Sunlight of the Century': Jessica Pratt Drops Stunning New Single,https://www.rollingstone.com/music/music-news/jessica-pratt-world-on-a-string-1234994491/,"Track is off upcoming albumHere in the Pitch, which marks the L.A. singer-songwriter's return from a five-year hiatus",In the Sun
Mdou Moctar's 'Imouhar' Is a Riff-Heavy Plea to Preserve a Dying Language,https://www.rollingstone.com/music/music-news/mdou-moctar-new-song-imouhar-funeral-for-justice-1234994585/,"On their latestFuneral for Justicetrack, the Nigerien band encourages the Tuareg people not to let their Tamasheq language become obsolete",Speak Now
Brace Yourself for Blondshell and Bully's Blistery Banger,https://www.rollingstone.com/music/music-news/blondshell-bully-docket-1234993800/,"""I had space on this song for another person and I kept hearing Bully’s voice on it,"" Sabrina Teitelbaum says",Dynamic Duo
Sean Combs' Accused 'Mule' Arrested at Miami Airport on Cocaine and Marijuana Charges,https://www.rollingstone.com/music/music-news/sean-combs-drug-mule-arrested-miami-airport-1234994123/,Brendan Paul was arrested on Monday around the same time Homeland Security agents raided two of Sean Combs’ properties,CUSTODY
"Korn Sold Out a 30th Anniversary Concert, and Now They're Hitting the Road",https://www.rollingstone.com/music/music-news/korn-tour-dates-1234994497/,North American trek arrives nearly three decades to the day from the release of the pioneering nu-metal albumKorn,You Are Ready
The Beach Boys Will Tell Their Own Story in New Documentary,https://www.rollingstone.com/music/music-news/the-beach-boys-documentary-disney-unseen-footage-1234994454/,"The Disney+ film, out in May, will feature unseen footage and new interviews with surviving band members Brian Wilson, Mike Love, Al Jardine, David Marks, and Bruce Johnston",Catch a Reel
"Faye Webster, the War on Drugs, David Byrne, and Devo Share Rarities for Abortion Access Fundraiser",https://www.rollingstone.com/music/music-news/faye-webster-the-war-on-drugs-abortion-rights-charity-album-1234994381/,"The secondNoise for Nowcompilation will also boast songs from Courtney Barnett, Big Freedia, and Julia Jacklin",Noise for Now
Shakira Is Embracing Her Newfound Freedom Now That Her Ex-Husband Isn't 'Dragging Me Down',https://www.rollingstone.com/music/music-news/shakira-tonight-show-husband-holding-back-1234994357/,"During a recent appearance onThe Tonight Show, the musician detailed the breakup and breakthrough that informed her latest album,Las Mujeres Ya No Lloran",No Husband No Problem
Keith Urban Will Join 'The Voice' Season 25 as a Mega Mentor,https://www.rollingstone.com/music/music-news/keith-urban-the-voice-season-25-mega-mentor-1234994298/,The country artist is a formerAmerican Idoljudge and coach onThe Voice Australia,Country King
"Future, Metro Boomin, The Weeknd Star in a Cybertruck Fever Dream",https://www.rollingstone.com/music/music-news/future-metro-boomin-the-weeknd-young-metro-video-1234994271/,"""Young Metro"" is featured on Future and Metro's collaborative LPWe Don't Trust You",Ridin'
Sean Combs' Homes Raided as Part of Sex Trafficking Investigation,https://www.rollingstone.com/music/music-news/sean-combs-homes-raided-sex-trafficking-investigation-1234990642/,"Officials descended upon the rap mogul's Los Angeles and Miami homes on Monday, four months after singer Cassie accused him of sexual assault and sex trafficking",Federal Investigation
'Kidz Bop' Could Never: Watch a Bunch of Children Cover Nine Inch Nails' Self-Loathing Anthem 'Wish',https://www.rollingstone.com/music/music-news/nine-inch-nails-wish-kids-cover-1234994121/,"The heavily-censored, but still very cool performance was put together by the music education non-profit, the O’Keefe Music Foundation",Fist... Bump?
Madonna Will End 'Celebration Tour' With Massive Free Show in Brazil,https://www.rollingstone.com/music/music-news/madonna-celebration-tour-free-show-rio-de-janeiro-1234993962/,Copacabana Beach in Rio de Janeiro will host Madonna's biggest show ever,Queen Says Obrigada
"My Morning Jacket, Nathaniel Rateliff and the Night Sweats Team for Co-Headlining Tour",https://www.rollingstone.com/music/music-news/my-morning-jacket-nathaniel-rateliff-and-the-night-sweats-co-headlining-tour-1234993883/,"Both bands will perform equal-length sets, switching the order of performances with each show",Twofer
Drake Replies to Kendrick Lamar’s 'Like That' Diss — Sort Of,https://www.rollingstone.com/music/music-news/drake-replies-to-kendrick-lamar-diss-1234993802/,"At a recent concert, Drake told Kendrick and every other would-be enemy that he’s unbothered by the recent hysteria.",MORE LIFE
Maxwell Is Ready to ‘Serenade’ Fans on 2024 North American Tour,https://www.rollingstone.com/music/music-news/maxwell-2024-north-american-tour-1234993851/,Jazmine Sullivan and October London serve as special guests for the 26-date tour,On the Road
The Kid Laroi Is Bringing 'The First Time' Tour to North America,https://www.rollingstone.com/music/music-news/the-kid-laroi-the-first-time-tour-north-america-1234993777/,Glaive and Chase Shakur will provide support across the collection of tour dates,Hitting the Road
"Watch Roger Daltrey Play 'Baba O'Riley' With Eddie Vedder, Robert Plant at Royal Albert Hall",https://www.rollingstone.com/music/music-news/roger-daltrey-baba-oriley-eddie-vedder-robert-plant-1234993756/,The final event of the 2024 Teenage Cancer Trust concert series also featured Vedder performing with his daughter Olivia,Long Live Rock
Jon Bon Jovi Hits Ultra Music Festival Stage With Armin Van Buuren for 'Keep the Faith' Remix Debut,https://www.rollingstone.com/music/music-news/jon-bon-jovi-armin-van-buuren-ultra-music-festival-2024-1234993750/,The trance DJ introduced the musician to the audience before premiering his remix of Bon Jovi's 1992 single,Make Some Noise
Jon Bon Jovi Hits Ultra Music Festival Stage With Armin Van Buuren for 'Keep the Faith' Remix Debut,https://www.rollingstone.com/music/music-news/jon-bon-jovi-armin-van-buuren-ultra-music-festival-2024-1234993750/,The trance DJ introduced the musician to the audience before premiering his remix of Bon Jovi's 1992 single,Make Some Noise
Don't Date These Men: Fantastic Cat Are Cringey Singles in New 'All My Fault' Video,https://www.rollingstone.com/music/music-news/fantastic-cat-all-my-fault-video-dating-1234993672/,"The irreverent rock band returns with a new album, 'Now That's What I Call Fantastic Cat,' and a clip that parodies video-dating services",Missed Connections
"Pattie Boyd Sells Private Collection, Including George Harrison and Eric Clapton Artifacts, for $3.6 Million",https://www.rollingstone.com/music/music-news/pattie-boyd-private-collection-auction-george-harrison-eric-clapton-1234992201/,"The original painting from the cover ofLayla and Other Assorted Love Songs- first purchased by Clapton, then gifted to Harrison, and then given from Harrison to Boyd - sells for $2.5 million at auction",rock treasures
Russia Announces National Day of Mourning Following Terror Attack at Moscow Concert Hall,https://www.rollingstone.com/music/music-news/russia-national-day-of-mourning-terror-attack-moscow-concert-hall-1234993635/,"""The whole country, our whole people, mourns with you,"" Russian president says in first address after Crocus City Hall mass shooting killed at least 133 people",moscow attack
